Date,SP500,STOXX50
2010-02-17,1099.51001,2762.25
2010-02-18,1106.75,2778.300049
2010-02-19,1109.170044,2793.3701170000004
2010-02-22,1108.01001,2778.1201170000004
2010-02-23,1094.599976,2730.570068
2010-02-24,1105.23999,2734.949951
2010-02-25,1102.939941,2684.419922
2010-02-26,1104.48999,2728.469971
2010-03-01,1115.709961,2772.699951
2010-03-02,1118.310059,2796.330078
2010-03-03,1118.790039,2822.590088
2010-03-04,1122.969971,2816.100098
2010-03-05,1138.699951,2877.439941
2010-03-08,1138.5,2879.290039
2010-03-09,1140.449951,2880.709961
2010-03-10,1145.609985,2909.399902
2010-03-11,1150.23999,2895.73999
2010-03-12,1149.98999,2898.360107
2010-03-15,1150.51001,2870.550049
2010-03-16,1159.459961,2905.929932
2010-03-17,1166.209961,2931.310059
2010-03-18,1165.829956,2913.73999
2010-03-19,1159.900024,2897.949951
2010-03-22,1165.810059,2890.75
2010-03-23,1174.170044,2910.52002
2010-03-24,1167.719971,2903.939941
2010-03-25,1165.72998,2948.090088
2010-03-26,1166.589966,2940.939941
2010-03-29,1173.219971,2947.48999
2010-03-30,1173.27002,2939.679932
2010-03-31,1169.430054,2931.159912
2010-04-01,1178.099976,2978.5
2010-04-06,1189.439941,2989.48999
2010-04-07,1182.449951,2974.6201170000004
2010-04-08,1186.439941,2942.310059
2010-04-09,1194.369995,2993.540039
2010-04-12,1196.47998,3002.22998
2010-04-13,1197.300049,2988.23999
2010-04-14,1210.650024,3008.030029
2010-04-15,1211.670044,3012.649902
2010-04-16,1192.130005,2949.649902
2010-04-19,1197.52002,2940.189941
2010-04-20,1207.170044,2983.909912
2010-04-21,1205.939941,2947.639893
2010-04-22,1208.670044,2897.590088
2010-04-23,1217.280029,2918.110107
2010-04-26,1212.050049,2947.040039
2010-04-27,1183.709961,2838.780029
2010-04-28,1191.359985,2788.540039
2010-04-29,1206.780029,2828.1201170000004
2010-04-30,1186.689941,2816.860107
2010-05-03,1202.26001,2816.5
2010-05-04,1173.599976,2708.1201170000004
2010-05-05,1165.869995,2679.300049
2010-05-06,1128.150024,2611.409912
2010-05-07,1110.880005,2500.179932
2010-05-10,1159.72998,2758.889893
2010-05-11,1155.790039,2730.47998
2010-05-12,1171.670044,2764.310059
2010-05-14,1135.680054,2633.919922
2010-05-17,1136.939941,2635.340088
2010-05-18,1120.800049,2698.209961
2010-05-19,1115.050049,2619.47998
2010-05-20,1071.589966,2569.580078
2010-05-21,1087.689941,2574.179932
2010-05-25,1074.030029,2488.5
2010-05-26,1067.949951,2530.340088
2010-05-27,1103.060059,2619.360107
2010-05-28,1089.410034,2614.060059
2010-06-01,1070.709961,2606.580078
2010-06-02,1098.380005,2601.97998
2010-06-03,1102.829956,2634.159912
2010-06-04,1064.880005,2553.590088
2010-06-07,1050.469971,2529.969971
2010-06-08,1062.0,2510.840088
2010-06-09,1055.689941,2556.679932
2010-06-10,1086.839966,2608.73999
2010-06-11,1091.599976,2638.310059
2010-06-14,1089.630005,2683.459961
2010-06-15,1115.22998,2716.300049
2010-06-16,1114.609985,2718.72998
2010-06-17,1116.040039,2728.1201170000004
2010-06-18,1117.51001,2737.02002
2010-06-21,1113.199951,2768.27002
2010-06-22,1095.310059,2745.969971
2010-06-23,1092.040039,2704.800049
2010-06-24,1073.689941,2645.320068
2010-06-25,1076.76001,2629.25
2010-06-28,1074.569946,2668.669922
2010-06-29,1041.23999,2556.340088
2010-06-30,1030.709961,2573.320068
2010-07-01,1027.369995,2518.649902
2010-07-02,1022.580017,2522.360107
2010-07-06,1028.060059,2578.689941
2010-07-07,1060.27002,2634.389893
2010-07-08,1070.25,2666.419922
2010-07-09,1077.959961,2681.199951
2010-07-12,1078.75,2686.090088
2010-07-13,1095.339966,2737.590088
2010-07-14,1095.170044,2738.959961
2010-07-15,1096.47998,2702.810059
2010-07-16,1064.880005,2645.610107
2010-07-19,1071.25,2634.600098
2010-07-20,1083.47998,2627.280029
2010-07-21,1069.589966,2639.52002
2010-07-22,1093.670044,2714.209961
2010-07-23,1102.660034,2719.1298829999996
2010-07-26,1115.01001,2743.1201170000004
2010-07-27,1113.839966,2769.310059
2010-07-28,1106.130005,2766.110107
2010-07-29,1101.530029,2752.929932
2010-07-30,1101.599976,2742.139893
2010-08-02,1125.859985,2822.169922
2010-08-03,1120.459961,2818.969971
2010-08-04,1127.23999,2825.080078
2010-08-05,1125.810059,2819.340088
2010-08-06,1121.640015,2779.340088
2010-08-09,1127.790039,2827.27002
2010-08-10,1121.060059,2800.02002
2010-08-11,1089.469971,2724.159912
2010-08-12,1083.609985,2720.850098
2010-08-13,1079.25,2708.72998
2010-08-16,1079.380005,2698.290039
2010-08-17,1092.540039,2737.689941
2010-08-18,1094.160034,2728.659912
2010-08-19,1075.630005,2675.02002
2010-08-20,1071.689941,2643.97998
2010-08-23,1067.359985,2660.840088
2010-08-24,1051.869995,2614.540039
2010-08-25,1055.329956,2587.399902
2010-08-26,1047.219971,2606.889893
2010-08-27,1064.589966,2630.350098
2010-08-30,1048.920044,2616.570068
2010-08-31,1049.329956,2622.949951
2010-09-01,1080.290039,2715.27002
2010-09-02,1090.099976,2715.189941
2010-09-03,1104.51001,2746.22998
2010-09-07,1091.839966,2727.159912
2010-09-08,1098.869995,2752.889893
2010-09-09,1104.180054,2782.429932
2010-09-10,1109.550049,2780.399902
2010-09-13,1121.900024,2805.060059
2010-09-14,1121.099976,2806.469971
2010-09-15,1125.069946,2794.360107
2010-09-16,1124.660034,2784.610107
2010-09-17,1125.589966,2757.3701170000004
2010-09-20,1142.709961,2802.669922
2010-09-21,1139.780029,2794.550049
2010-09-22,1134.280029,2752.77002
2010-09-23,1124.829956,2738.610107
2010-09-24,1148.670044,2792.75
2010-09-27,1142.160034,2776.330078
2010-09-28,1147.699951,2774.6201170000004
2010-09-29,1144.72998,2752.709961
2010-09-30,1141.199951,2747.899902
2010-10-01,1146.23999,2732.909912
2010-10-04,1137.030029,2701.02002
2010-10-05,1160.75,2758.560059
2010-10-06,1159.969971,2780.0
2010-10-07,1158.060059,2786.8798829999996
2010-10-08,1165.150024,2785.429932
2010-10-11,1165.319946,2789.719971
2010-10-12,1169.77002,2775.75
2010-10-13,1178.099976,2840.550049
2010-10-14,1173.810059,2836.110107
2010-10-15,1176.189941,2841.649902
2010-10-18,1184.709961,2850.719971
2010-10-19,1165.900024,2837.330078
2010-10-20,1178.170044,2851.52002
2010-10-21,1180.26001,2882.290039
2010-10-22,1183.079956,2873.73999
2010-10-25,1185.619995,2871.47998
2010-10-26,1185.640015,2856.310059
2010-10-27,1182.449951,2829.419922
2010-10-28,1183.780029,2845.530029
2010-10-29,1183.26001,2844.98999
2010-11-01,1184.380005,2836.72998
2010-11-02,1193.569946,2861.01001
2010-11-03,1197.959961,2830.429932
2010-11-04,1221.060059,2884.209961
2010-11-05,1225.849976,2875.939941
2010-11-08,1223.25,2867.959961
2010-11-09,1213.400024,2890.639893
2010-11-10,1218.709961,2845.929932
2010-11-11,1213.540039,2831.219971
2010-11-12,1199.209961,2822.429932
2010-11-15,1197.75,2848.449951
2010-11-16,1178.339966,2781.77002
2010-11-17,1178.589966,2802.699951
2010-11-18,1196.689941,2855.22998
2010-11-19,1199.72998,2845.75
2010-11-22,1197.839966,2811.429932
2010-11-23,1180.72998,2739.3701170000004
2010-11-24,1198.349976,2758.02002
2010-11-26,1189.400024,2736.959961
2010-11-29,1187.76001,2669.959961
2010-11-30,1180.550049,2650.98999
2010-12-01,1206.069946,2721.8701170000004
2010-12-02,1221.530029,2781.389893
2010-12-03,1224.709961,2782.389893
2010-12-06,1223.119995,2769.959961
2010-12-07,1223.75,2802.73999
2010-12-08,1228.280029,2818.949951
2010-12-09,1233.0,2840.709961
2010-12-10,1240.400024,2839.530029
2010-12-13,1240.459961,2855.3701170000004
2010-12-14,1241.589966,2861.669922
2010-12-15,1235.22998,2841.98999
2010-12-16,1242.869995,2845.780029
2010-12-17,1243.910034,2821.77002
2010-12-20,1247.079956,2839.219971
2010-12-21,1254.599976,2876.98999
2010-12-22,1258.839966,2869.6298829999996
2010-12-23,1256.77002,2864.52002
2010-12-27,1257.540039,2826.51001
2010-12-28,1258.51001,2824.300049
2010-12-29,1259.780029,2841.22998
2010-12-30,1257.880005,2807.040039
2011-01-03,1271.869995,2839.429932
2011-01-04,1270.199951,2844.169922
2011-01-05,1276.560059,2833.73999
2011-01-06,1273.849976,2836.22998
2011-01-07,1271.5,2808.25
2011-01-10,1269.75,2760.8798829999996
2011-01-11,1274.47998,2796.600098
2011-01-12,1285.959961,2879.110107
2011-01-13,1283.76001,2915.6201170000004
2011-01-14,1293.23999,2920.399902
2011-01-18,1295.02002,2945.6201170000004
2011-01-19,1281.920044,2923.76001
2011-01-20,1280.26001,2927.419922
2011-01-21,1283.349976,2970.560059
2011-01-24,1290.839966,2979.060059
2011-01-25,1291.180054,2957.780029
2011-01-26,1296.630005,2967.780029
2011-01-27,1299.540039,2989.75
2011-01-28,1276.339966,2954.1298829999996
2011-01-31,1286.119995,2953.6298829999996
2011-02-01,1307.589966,3006.810059
2011-02-02,1304.030029,3012.699951
2011-02-03,1307.099976,2995.48999
2011-02-04,1310.869995,3003.189941
2011-02-07,1319.050049,3031.179932
2011-02-08,1324.569946,3042.5
2011-02-09,1320.880005,3031.6201170000004
2011-02-10,1321.869995,3025.679932
2011-02-11,1329.150024,3024.3701170000004
2011-02-14,1332.319946,3018.3798829999996
2011-02-15,1328.01001,3030.459961
2011-02-16,1336.319946,3061.919922
2011-02-17,1340.430054,3064.540039
2011-02-18,1343.01001,3068.0
2011-02-22,1315.439941,2983.330078
2011-02-23,1307.400024,2954.919922
2011-02-24,1306.099976,2949.1298829999996
2011-02-25,1319.880005,2985.02002
2011-02-28,1327.219971,3013.090088
2011-03-01,1306.329956,2983.27002
2011-03-02,1308.439941,2958.800049
2011-03-03,1330.969971,2969.23999
2011-03-04,1321.150024,2949.179932
2011-03-07,1310.130005,2931.419922
2011-03-08,1321.819946,2945.419922
2011-03-09,1320.02002,2935.110107
2011-03-10,1295.109985,2909.72998
2011-03-11,1304.280029,2883.840088
2011-03-14,1296.390015,2852.110107
2011-03-15,1281.869995,2784.199951
2011-03-16,1256.880005,2721.23999
2011-03-17,1273.719971,2786.159912
2011-03-18,1279.209961,2792.610107
2011-03-21,1298.380005,2860.810059
2011-03-22,1293.77002,2854.790039
2011-03-23,1297.540039,2866.22998
2011-03-24,1309.660034,2909.780029
2011-03-25,1313.800049,2911.330078
2011-03-28,1310.189941,2914.76001
2011-03-29,1319.439941,2910.929932
2011-03-30,1328.26001,2936.439941
2011-03-31,1325.829956,2910.909912
2011-04-01,1332.410034,2962.919922
2011-04-04,1332.869995,2955.840088
2011-04-05,1332.630005,2950.959961
2011-04-06,1335.540039,2971.47998
2011-04-07,1333.51001,2963.689941
2011-04-08,1328.170044,2984.659912
2011-04-11,1324.459961,2974.580078
2011-04-12,1314.160034,2932.330078
2011-04-13,1314.410034,2949.97998
2011-04-14,1314.52002,2917.719971
2011-04-15,1319.680054,2919.050049
2011-04-18,1305.140015,2847.959961
2011-04-19,1312.619995,2857.610107
2011-04-20,1330.359985,2921.429932
2011-04-21,1337.380005,2936.300049
2011-04-26,1347.23999,2955.360107
2011-04-27,1355.660034,2977.590088
2011-04-28,1360.47998,3005.330078
2011-04-29,1363.609985,3011.25
2011-05-02,1361.219971,3008.889893
2011-05-03,1356.619995,3000.389893
2011-05-04,1347.319946,2952.02002
2011-05-05,1335.099976,2926.540039
2011-05-06,1340.199951,2952.899902
2011-05-09,1346.290039,2902.399902
2011-05-10,1357.160034,2939.02002
2011-05-11,1342.079956,2942.429932
2011-05-12,1348.650024,2917.050049
2011-05-13,1337.77002,2894.600098
2011-05-16,1329.469971,2881.310059
2011-05-17,1328.97998,2849.600098
2011-05-18,1340.680054,2867.300049
2011-05-19,1343.599976,2890.600098
2011-05-20,1333.27002,2853.97998
2011-05-23,1317.369995,2794.26001
2011-05-24,1316.280029,2801.27002
2011-05-25,1320.469971,2816.840088
2011-05-26,1325.689941,2799.820068
2011-05-27,1331.099976,2819.399902
2011-05-31,1345.199951,2861.919922
2011-06-01,1314.550049,2827.659912
2011-06-03,1300.160034,2789.110107
2011-06-06,1286.170044,2765.330078
2011-06-07,1284.939941,2774.5
2011-06-08,1279.560059,2752.060059
2011-06-09,1289.0,2778.1201170000004
2011-06-10,1270.97998,2732.540039
2011-06-14,1287.869995,2779.939941
2011-06-15,1265.420044,2731.5
2011-06-16,1267.640015,2730.6201170000004
2011-06-17,1271.5,2770.1201170000004
2011-06-20,1278.359985,2748.01001
2011-06-21,1295.52002,2801.98999
2011-06-22,1287.140015,2795.070068
2011-06-23,1283.5,2730.860107
2011-06-24,1268.449951,2715.8798829999996
2011-06-27,1280.099976,2723.929932
2011-06-28,1296.670044,2750.48999
2011-06-29,1307.410034,2802.550049
2011-06-30,1320.640015,2848.530029
2011-07-01,1339.670044,2875.669922
2011-07-05,1337.880005,2850.51001
2011-07-06,1339.219971,2832.6298829999996
2011-07-07,1353.219971,2844.51001
2011-07-08,1343.800049,2790.090088
2011-07-11,1319.48999,2709.139893
2011-07-12,1313.640015,2693.530029
2011-07-13,1317.719971,2715.050049
2011-07-14,1308.869995,2631.97998
2011-07-15,1316.140015,2675.3798829999996
2011-07-18,1305.439941,2622.360107
2011-07-19,1326.72998,2631.97998
2011-07-20,1325.839966,2705.75
2011-07-21,1343.800049,2631.97998
2011-07-22,1345.02002,2772.600098
2011-07-25,1337.430054,2742.699951
2011-07-26,1331.939941,2739.649902
2011-07-27,1304.890015,2693.709961
2011-07-28,1300.670044,2692.76001
2011-07-29,1292.280029,2670.3701170000004
2011-08-02,1254.050049,2544.889893
2011-08-03,1260.339966,2497.830078
2011-08-04,1200.069946,2412.290039
2011-08-05,1199.380005,2375.149902
2011-08-08,1119.459961,2286.909912
2011-08-09,1172.530029,2294.23999
2011-08-10,1120.76001,2153.77002
2011-08-11,1172.640015,2215.449951
2011-08-12,1178.810059,2307.330078
2011-08-15,1204.48999,2324.47998
2011-08-16,1192.76001,2323.669922
2011-08-17,1193.890015,2331.1201170000004
2011-08-18,1140.650024,2206.610107
2011-08-19,1123.530029,2159.070068
2011-08-22,1123.819946,2183.389893
2011-08-23,1162.349976,2199.97998
2011-08-24,1177.599976,2238.699951
2011-08-25,1159.27002,2216.699951
2011-08-26,1176.800049,2190.439941
2011-08-29,1210.079956,2239.300049
2011-08-30,1212.920044,2239.139893
2011-08-31,1218.890015,2302.080078
2011-09-01,1204.420044,2305.75
2011-09-02,1173.969971,2220.719971
2011-09-06,1165.23999,2080.100098
2011-09-07,1198.619995,2151.159912
2011-09-08,1185.900024,2163.399902
2011-09-09,1154.22998,2073.669922
2011-09-12,1162.27002,1995.0100100000002
2011-09-13,1172.869995,2036.640015
2011-09-14,1188.680054,2083.3798829999996
2011-09-15,1209.109985,2155.6201170000004
2011-09-16,1216.01001,2159.280029
2011-09-19,1204.089966,2096.100098
2011-09-20,1202.089966,2140.409912
2011-09-21,1166.76001,2098.48999
2011-09-22,1129.560059,1995.75
2011-09-23,1136.430054,2026.030029
2011-09-26,1162.949951,2083.350098
2011-09-27,1175.380005,2194.030029
2011-09-28,1151.060059,2176.639893
2011-09-29,1160.400024,2212.439941
2011-09-30,1131.420044,2179.659912
2011-10-03,1099.22998,2138.23999
2011-10-04,1123.949951,2091.090088
2011-10-05,1144.030029,2179.419922
2011-10-06,1164.969971,2248.780029
2011-10-07,1155.459961,2269.189941
2011-10-10,1194.890015,2320.800049
2011-10-11,1195.540039,2315.969971
2011-10-12,1207.25,2372.149902
2011-10-13,1203.660034,2332.52002
2011-10-14,1224.579956,2355.47998
2011-10-17,1200.859985,2315.889893
2011-10-18,1225.380005,2306.810059
2011-10-19,1209.880005,2330.080078
2011-10-20,1215.390015,2271.77002
2011-10-21,1238.25,2337.51001
2011-10-24,1254.189941,2369.070068
2011-10-25,1229.050049,2343.959961
2011-10-26,1242.0,2335.060059
2011-10-27,1284.589966,2476.919922
2011-10-28,1285.089966,2462.360107
2011-10-31,1253.300049,2385.219971
2011-11-01,1218.280029,2259.72998
2011-11-02,1237.900024,2291.889893
2011-11-03,1261.150024,2347.939941
2011-11-04,1253.22998,2291.469971
2011-11-07,1261.119995,2275.919922
2011-11-08,1275.920044,2303.199951
2011-11-09,1229.099976,2249.389893
2011-11-10,1239.699951,2254.919922
2011-11-11,1263.849976,2324.810059
2011-11-14,1251.780029,2288.320068
2011-11-15,1257.810059,2254.0
2011-11-16,1236.910034,2267.959961
2011-11-17,1216.130005,2242.780029
2011-11-18,1215.650024,2236.679932
2011-11-21,1192.97998,2160.280029
2011-11-22,1188.040039,2136.810059
2011-11-23,1161.790039,2096.790039
2011-11-25,1158.670044,2111.26001
2011-11-28,1192.550049,2221.76001
2011-11-29,1195.189941,2234.169922
2011-11-30,1246.959961,2330.429932
2011-12-01,1244.579956,2313.840088
2011-12-02,1244.280029,2342.5
2011-12-05,1257.079956,2369.389893
2011-12-06,1258.469971,2356.709961
2011-12-07,1261.01001,2344.919922
2011-12-08,1234.349976,2288.050049
2011-12-09,1255.189941,2342.590088
2011-12-12,1236.469971,2269.459961
2011-12-13,1225.72998,2260.97998
2011-12-14,1211.819946,2205.909912
2011-12-15,1215.75,2224.889893
2011-12-16,1219.660034,2202.719971
2011-12-19,1205.349976,2202.949951
2011-12-20,1241.300049,2262.389893
2011-12-21,1243.719971,2244.350098
2011-12-22,1254.0,2273.02002
2011-12-23,1265.329956,2290.3701170000004
2011-12-27,1265.430054,2290.310059
2011-12-28,1249.640015,2255.030029
2011-12-29,1263.02002,2292.280029
2011-12-30,1257.599976,2316.550049
2012-01-03,1277.060059,2389.909912
2012-01-04,1277.300049,2349.889893
2012-01-05,1281.060059,2315.75
2012-01-06,1277.810059,2298.649902
2012-01-09,1280.699951,2286.449951
2012-01-10,1292.079956,2347.469971
2012-01-11,1292.47998,2339.51001
2012-01-12,1295.5,2345.850098
2012-01-13,1289.089966,2338.01001
2012-01-17,1293.670044,2396.6298829999996
2012-01-18,1308.040039,2390.639893
2012-01-19,1314.5,2435.040039
2012-01-20,1315.380005,2426.959961
2012-01-23,1316.0,2441.439941
2012-01-24,1314.650024,2432.070068
2012-01-25,1326.060059,2421.1201170000004
2012-01-26,1318.430054,2460.399902
2012-01-27,1316.329956,2436.6201170000004
2012-01-30,1313.01001,2404.6201170000004
2012-01-31,1312.410034,2416.659912
2012-02-01,1324.089966,2470.790039
2012-02-02,1325.540039,2478.149902
2012-02-03,1344.900024,2515.149902
2012-02-06,1344.329956,2507.889893
2012-02-07,1347.050049,2514.1201170000004
2012-02-08,1349.959961,2512.919922
2012-02-09,1351.949951,2522.340088
2012-02-10,1342.640015,2480.76001
2012-02-13,1351.77002,2491.540039
2012-02-14,1350.5,2488.290039
2012-02-15,1343.22998,2493.959961
2012-02-16,1358.040039,2489.350098
2012-02-17,1361.22998,2520.310059
2012-02-21,1362.209961,2541.600098
2012-02-22,1357.660034,2519.0
2012-02-23,1363.459961,2508.080078
2012-02-24,1365.73999,2523.689941
2012-02-27,1367.589966,2513.060059
2012-02-28,1372.180054,2519.719971
2012-02-29,1365.680054,2512.110107
2012-03-01,1374.089966,2548.659912
2012-03-02,1369.630005,2546.159912
2012-03-05,1364.329956,2529.860107
2012-03-06,1343.359985,2443.52002
2012-03-07,1352.630005,2460.77002
2012-03-08,1365.910034,2514.219971
2012-03-09,1370.869995,2515.949951
2012-03-12,1371.089966,2514.969971
2012-03-13,1395.949951,2556.820068
2012-03-14,1394.280029,2574.790039
2012-03-15,1402.599976,2593.969971
2012-03-16,1404.170044,2608.300049
2012-03-19,1409.75,2608.419922
2012-03-20,1405.52002,2576.610107
2012-03-21,1402.890015,2567.580078
2012-03-22,1392.780029,2530.219971
2012-03-23,1397.109985,2525.429932
2012-03-26,1416.51001,2539.8701170000004
2012-03-27,1412.52002,2525.209961
2012-03-28,1405.540039,2496.679932
2012-03-29,1403.280029,2452.73999
2012-03-30,1408.469971,2477.280029
2012-04-02,1419.040039,2501.179932
2012-04-03,1413.380005,2458.97998
2012-04-04,1398.959961,2398.459961
2012-04-05,1398.079956,2392.540039
2012-04-10,1358.589966,2321.530029
2012-04-11,1368.709961,2341.360107
2012-04-12,1387.569946,2352.23999
2012-04-13,1370.26001,2291.51001
2012-04-16,1369.569946,2301.189941
2012-04-17,1390.780029,2367.050049
2012-04-18,1385.140015,2327.840088
2012-04-19,1376.920044,2284.669922
2012-04-20,1378.530029,2311.27002
2012-04-23,1366.939941,2244.830078
2012-04-24,1371.969971,2284.080078
2012-04-25,1390.689941,2322.909912
2012-04-26,1399.97998,2322.689941
2012-04-27,1403.359985,2344.02002
2012-04-30,1397.910034,2306.429932
2012-05-02,1402.310059,2290.310059
2012-05-03,1391.569946,2287.100098
2012-05-04,1369.099976,2248.340088
2012-05-07,1369.579956,2283.090088
2012-05-08,1363.719971,2236.110107
2012-05-09,1354.579956,2225.6298829999996
2012-05-10,1357.98999,2247.3798829999996
2012-05-11,1353.390015,2254.540039
2012-05-14,1338.349976,2201.949951
2012-05-15,1330.660034,2178.669922
2012-05-16,1324.800049,2175.340088
2012-05-18,1295.219971,2144.689941
2012-05-21,1315.98999,2150.159912
2012-05-22,1316.630005,2192.850098
2012-05-23,1318.859985,2134.050049
2012-05-24,1320.680054,2156.52002
2012-05-25,1317.819946,2161.8701170000004
2012-05-29,1332.420044,2160.310059
2012-05-30,1313.319946,2116.179932
2012-05-31,1310.329956,2118.939941
2012-06-01,1278.040039,2068.659912
2012-06-04,1278.180054,2078.959961
2012-06-05,1285.5,2087.310059
2012-06-06,1315.130005,2137.72998
2012-06-07,1314.98999,2143.080078
2012-06-08,1325.660034,2143.899902
2012-06-11,1308.930054,2137.699951
2012-06-12,1324.180054,2143.3798829999996
2012-06-13,1314.880005,2143.5
2012-06-14,1329.099976,2148.209961
2012-06-15,1342.839966,2181.22998
2012-06-18,1344.780029,2155.639893
2012-06-19,1357.97998,2198.01001
2012-06-20,1355.689941,2207.48999
2012-06-21,1325.51001,2199.419922
2012-06-22,1335.02002,2186.810059
2012-06-25,1313.719971,2130.709961
2012-06-26,1319.98999,2127.949951
2012-06-27,1331.849976,2165.610107
2012-06-28,1329.040039,2157.6201170000004
2012-06-29,1362.160034,2264.719971
2012-07-02,1365.51001,2292.080078
2012-07-03,1374.02002,2320.429932
2012-07-05,1367.579956,2284.919922
2012-07-06,1354.680054,2235.51001
2012-07-09,1352.459961,2227.909912
2012-07-10,1341.469971,2241.850098
2012-07-11,1341.449951,2246.22998
2012-07-12,1334.76001,2228.01001
2012-07-13,1356.780029,2259.090088
2012-07-16,1353.640015,2251.959961
2012-07-17,1363.670044,2250.75
2012-07-18,1372.780029,2284.699951
2012-07-19,1376.51001,2302.449951
2012-07-20,1362.660034,2237.330078
2012-07-23,1350.52002,2179.310059
2012-07-24,1338.310059,2151.540039
2012-07-25,1337.890015,2159.090088
2012-07-26,1360.02002,2251.050049
2012-07-27,1385.969971,2301.22998
2012-07-30,1385.300049,2340.310059
2012-07-31,1379.319946,2325.719971
2012-08-02,1365.0,2263.360107
2012-08-03,1390.98999,2372.580078
2012-08-06,1394.22998,2399.320068
2012-08-07,1401.349976,2440.23999
2012-08-08,1402.219971,2432.280029
2012-08-09,1402.800049,2437.040039
2012-08-10,1405.869995,2423.219971
2012-08-13,1404.109985,2415.959961
2012-08-14,1403.930054,2432.290039
2012-08-15,1405.530029,2430.389893
2012-08-16,1415.51001,2456.530029
2012-08-17,1418.160034,2471.530029
2012-08-20,1418.130005,2466.320068
2012-08-21,1413.170044,2490.27002
2012-08-22,1413.48999,2452.72998
2012-08-23,1402.079956,2429.169922
2012-08-24,1411.130005,2434.22998
2012-08-27,1410.439941,2461.820068
2012-08-28,1409.300049,2442.1201170000004
2012-08-29,1410.48999,2434.22998
2012-08-30,1399.47998,2403.800049
2012-08-31,1406.579956,2440.709961
2012-09-04,1404.939941,2436.540039
2012-09-05,1403.439941,2441.810059
2012-09-06,1432.119995,2524.949951
2012-09-07,1437.920044,2538.600098
2012-09-10,1429.079956,2528.530029
2012-09-11,1433.560059,2557.649902
2012-09-12,1436.560059,2564.800049
2012-09-13,1459.98999,2543.219971
2012-09-14,1465.77002,2594.560059
2012-09-17,1461.189941,2583.570068
2012-09-18,1459.319946,2553.399902
2012-09-19,1461.050049,2567.669922
2012-09-20,1460.26001,2553.030029
2012-09-21,1460.150024,2577.080078
2012-09-24,1456.890015,2557.889893
2012-09-25,1441.589966,2568.47998
2012-09-26,1433.319946,2498.52002
2012-09-27,1447.150024,2506.060059
2012-09-28,1440.670044,2454.26001
2012-10-01,1444.48999,2498.810059
2012-10-02,1445.75,2493.590088
2012-10-03,1450.98999,2492.47998
2012-10-04,1461.400024,2485.75
2012-10-05,1460.930054,2531.209961
2012-10-08,1455.880005,2496.090088
2012-10-09,1441.47998,2472.22998
2012-10-10,1432.560059,2456.540039
2012-10-11,1432.839966,2487.080078
2012-10-12,1428.589966,2469.090088
2012-10-15,1440.130005,2485.1201170000004
2012-10-16,1454.920044,2547.899902
2012-10-17,1460.910034,2569.830078
2012-10-18,1457.339966,2574.189941
2012-10-19,1433.189941,2542.23999
2012-10-22,1433.819946,2531.100098
2012-10-23,1413.109985,2477.919922
2012-10-24,1408.75,2490.580078
2012-10-25,1412.969971,2483.429932
2012-10-26,1411.939941,2496.100098
2012-10-31,1412.160034,2503.639893
2012-11-01,1427.589966,2533.8701170000004
2012-11-02,1414.199951,2547.149902
2012-11-05,1417.26001,2517.669922
2012-11-06,1428.390015,2535.939941
2012-11-07,1394.530029,2479.100098
2012-11-08,1377.51001,2479.1298829999996
2012-11-09,1379.849976,2479.820068
2012-11-12,1380.030029,2473.52002
2012-11-13,1374.530029,2493.139893
2012-11-14,1355.48999,2472.840088
2012-11-15,1353.329956,2461.77002
2012-11-16,1359.880005,2427.320068
2012-11-19,1386.890015,2495.209961
2012-11-20,1387.810059,2509.6201170000004
2012-11-21,1391.030029,2519.679932
2012-11-23,1409.150024,2557.030029
2012-11-26,1406.290039,2542.52002
2012-11-27,1398.939941,2543.449951
2012-11-28,1409.930054,2546.840088
2012-11-29,1415.949951,2581.689941
2012-11-30,1416.180054,2575.25
2012-12-03,1409.459961,2582.360107
2012-12-04,1407.050049,2590.830078
2012-12-05,1409.280029,2592.090088
2012-12-06,1413.939941,2603.409912
2012-12-07,1418.069946,2601.3701170000004
2012-12-10,1418.550049,2596.02002
2012-12-11,1427.839966,2624.030029
2012-12-12,1428.47998,2630.340088
2012-12-13,1419.449951,2627.659912
2012-12-14,1413.579956,2630.540039
2012-12-17,1430.359985,2628.01001
2012-12-18,1446.790039,2643.5
2012-12-19,1435.810059,2654.689941
2012-12-20,1443.689941,2658.300049
2012-12-21,1430.150024,2651.090088
2012-12-27,1418.099976,2659.949951
2012-12-28,1402.430054,2626.850098
2013-01-03,1459.369995,2701.219971
2013-01-04,1466.469971,2709.350098
2013-01-07,1461.890015,2695.560059
2013-01-08,1457.150024,2691.449951
2013-01-09,1461.02002,2706.389893
2013-01-10,1472.119995,2708.27002
2013-01-11,1472.050049,2717.790039
2013-01-14,1470.680054,2715.159912
2013-01-15,1472.339966,2701.590088
2013-01-16,1472.630005,2702.540039
2013-01-17,1480.939941,2718.929932
2013-01-18,1485.97998,2709.590088
2013-01-22,1492.560059,2716.699951
2013-01-23,1494.810059,2708.280029
2013-01-24,1494.819946,2722.959961
2013-01-25,1502.959961,2744.179932
2013-01-28,1500.180054,2744.5
2013-01-29,1507.839966,2749.27002
2013-01-30,1501.959961,2732.1201170000004
2013-01-31,1498.109985,2702.97998
2013-02-01,1513.170044,2710.080078
